Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
179,US-2016-101511,11/21/2016,11/23/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5.0,0.2,-3.7715
180,CA-2016-137225,12/15/2016,12/19/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.0,0.0,1.4104
181,CA-2015-166191,12/5/2015,12/9/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2.0,0.2,1.8612
185,CA-2015-158274,11/19/2015,11/24/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2.0,0.0,7.25
186,CA-2017-105018,11/28/2017,12/2/2017,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,0.0,3.4368
188,CA-2017-157000,7/16/2017,7/22/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3.0,0.2,3.7224
189,CA-2017-157000,7/16/2017,7/22/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3.0,0.2,6.255
191,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6.0,0.0,20.0928
192,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8.0,0.0,24.8832
194,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5.0,0.0,6.567
195,CA-2016-131457,10/31/2016,11/6/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7.0,0.0,6.7116
196,CA-2015-140004,3/21/2015,3/25/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2.0,0.2,1.2038
197,CA-2015-140004,3/21/2015,3/25/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3.0,0.2,1.5876
198,CA-2018-107720,11/6/2018,11/13/2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090.0,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3.0,0.0,12.0276
199,US-2018-124303,7/6/2018,7/13/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2.0,0.7,-2.2586
200,US-2018-124303,7/6/2018,7/13/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3.0,0.2,5.8203
201,CA-2018-105074,6/24/2018,6/29/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312.0,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3.0,0.2,6.795
203,CA-2015-133690,8/3/2015,8/5/2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219.0,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1.0,0.2,0.2925
204,US-2018-116701,12/17/2018,12/21/2018,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2.0,0.8,-178.9668
205,CA-2018-126382,6/3/2018,6/7/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7.0,0.2,9.6712
207,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4.0,0.0,5.8744
209,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4.0,0.0,7.4824
210,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9.0,0.0,16.2099
211,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1.0,0.0,3.6796
212,CA-2016-101007,2/9/2016,2/13/2016,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220.0,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2.0,0.2,6.5
213,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256.0,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2.0,0.2,8.88
215,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256.0,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3.0,0.4,-14.6958
217,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256.0,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2.0,0.2,4.4792
218,CA-2017-130162,10/28/2017,11/1/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032.0,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6.0,0.0,26.0568
220,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017.0,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2.0,0.2,1.8148
221,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017.0,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6.0,0.2,8.2302
222,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4.0,0.7,-13.8432
223,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017.0,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4.0,0.2,19.0848
225,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017.0,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.0,0.2,2.7168
226,CA-2016-163055,8/9/2016,8/16/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1.0,0.0,0.968
228,CA-2016-163055,8/9/2016,8/16/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1.0,0.0,0.2198
231,US-2015-156216,9/13/2015,9/17/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7.0,0.7,-12.432
234,US-2018-100930,4/7/2018,4/12/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2.0,0.7,-3.552
237,CA-2018-160514,11/12/2018,11/16/2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051.0,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2.0,0.0,4.752
238,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5.0,0.2,9.396
240,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3.0,0.6,-4.6752
241,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2.0,0.2,11.1944
243,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3.0,0.6,-2.8308
244,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2.0,0.2,1.2038
247,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6.0,0.0,23.94
249,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044.0,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4.0,0.0,12.4416
251,CA-2017-145625,9/11/2017,9/17/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1.0,0.0,3.5767
253,CA-2017-146941,12/10/2017,12/13/2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6.0,0.0,22.5624
255,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9.0,0.6,-8.4924
256,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2.0,0.2,-19.5624
257,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5.0,0.2,4.044
259,CA-2018-163139,12/1/2018,12/3/2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3.0,0.0,6.9258
261,CA-2018-163139,12/1/2018,12/3/2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5.0,0.2,6.132
262,US-2018-155299,6/8/2018,6/12/2018,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506.0,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2.0,0.8,-4.466
266,CA-2016-155040,11/10/2016,11/15/2016,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513.0,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2.0,0.0,35.156
267,CA-2018-136826,6/16/2018,6/20/2018,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514.0,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3.0,0.2,4.7304
268,CA-2017-111010,1/22/2017,1/28/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6.0,0.0,0.3024
269,US-2018-145366,12/9/2018,12/13/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1.0,0.2,-7.4416
270,US-2018-145366,12/9/2018,12/13/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3.0,0.2,21.591
273,CA-2016-155334,7/30/2016,7/31/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3.0,0.0,2.3232
274,CA-2016-155334,7/30/2016,7/31/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3.0,0.2,4.095
275,CA-2018-118136,9/16/2018,9/17/2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301.0,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2.0,0.0,4.0572
276,CA-2018-118136,9/16/2018,9/17/2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301.0,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,1.0,0.0,1.5548
277,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2.0,0.2,4.0768
278,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4.0,0.2,5.9072
279,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6.0,0.2,5.9712
280,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3.0,0.2,8.694
281,US-2016-161991,9/26/2016,9/28/2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5.0,0.8,-3.432
286,CA-2016-130883,9/26/2016,10/2/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206.0,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6.0,0.2,10.8864
290,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7.0,0.2,6.6836
291,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8.0,0.2,6.2424
293,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3.0,0.5,-48.7032
297,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5.0,0.7,-62.88
298,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3.0,0.2,9.2988
299,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5.0,0.0,15.552
301,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3.0,0.0,27.3168
302,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4.0,0.0,38.024
303,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1.0,0.0,6.5688
305,CA-2016-144253,5/4/2016,5/9/2016,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2.0,0.0,12.864
306,CA-2015-130960,12/30/2015,1/4/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180.0,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3.0,0.0,2.8536
307,CA-2015-111003,6/1/2015,6/6/2015,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3.0,0.0,20.9208
309,CA-2018-126774,4/15/2018,4/17/2018,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1.0,0.0,2.0049
310,CA-2017-142902,9/12/2017,9/14/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4.0,0.2,3.5948
312,CA-2017-142902,9/12/2017,9/14/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1.0,0.2,1.7136
313,CA-2017-142902,9/12/2017,9/14/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264,3.0,0.2,2.0358
314,CA-2015-120887,9/27/2015,10/3/2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601.0,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3.0,0.0,37.6422
